,fips,cluster,long,lat,deaths,clusterDeaths,state,county,clusterLat,clusterLong,distance
2658,42131.0,113,-75.93835200000001,41.539714000000004,2,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.6537646168384665
2574,42117.0,113,-77.20728100000001,41.815409,2,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.2611103661624157
2526,42105.0,113,-77.936972,41.822324,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.8725294186585741
2664,42115.0,113,-75.770799,41.822623,13,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.9825615888436926
2625,42015.0,114,-76.526197,41.829722,5,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.7994512970616271
2606,36015.0,114,-76.813046,42.118262,5,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.6171985013414137
2642,36107.0,114,-76.297151,42.120979999999996,14,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.532242384849514
2660,36007.0,114,-75.93424499999999,42.121306,28,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.7315191152760292
2516,36003.0,114,-78.019297,42.228245,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,1.6063679174454262
2568,36101.0,114,-77.320329,42.266288,16,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.9298813904774293
2601,36097.0,114,-76.86912199999999,42.387815,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.4710514420542858
2630,36109.0,114,-76.477416,42.460259,2,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.16703486808965373
2652,36023.0,114,-76.145474,42.59613,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.31911846024345963
2585,36123.0,114,-77.078037,42.633657,3,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.6149499301760414
2506,36121.0,114,-78.218884,42.725753999999995,3,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,1.758550336162636
2537,36051.0,114,-77.7642,42.766358000000004,3,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,1.308549357338587
2605,36099.0,114,-76.828521,42.827354,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.41687225922983845
2572,36069.0,114,-77.260129,42.899374,7,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.8423621263983196
2621,36011.0,114,-76.56004399999999,42.93537,1,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.3235452713778133
2666,36053.0,114,-75.717386,42.984471,3,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.8271290048785788
2510,36037.0,114,-78.17309499999999,42.999625,3,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,1.750165318565965
2650,36067.0,114,-76.16744200000001,43.067188,64,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.5305425008667992
2579,36117.0,114,-77.12668199999999,43.143734,1,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.8412187430618375
2640,36075.0,114,-76.31314499999999,43.391821,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,0.7797005108111441
2662,36045.0,114,-75.89664,44.019125,0,158,ClusterState,cluster114,42.62668153797468,-76.46312663291138,1.503265079819367
2680,24047.0,115,-75.238169,38.301936,4,110,ClusterState,cluster115,38.60962296363637,-75.3765815,0.33738596258294423
2671,24045.0,115,-75.59508199999999,38.371571,15,110,ClusterState,cluster115,38.60962296363637,-75.3765815,0.323127228644346
2677,10005.0,115,-75.346649,38.662387,91,110,ClusterState,cluster115,38.60962296363637,-75.3765815,0.06066298780667599
2689,34009.0,116,-74.807133,39.095952000000004,32,142,ClusterState,cluster116,39.27138935211268,-74.89481515492957,0.19612859253408554
2673,10001.0,116,-75.558604,39.12322,38,142,ClusterState,cluster116,39.27138935211268,-74.89481515492957,0.6801248324722621
2691,34001.0,116,-74.58345200000001,39.427562,72,142,ClusterState,cluster116,39.27138935211268,-74.89481515492957,0.3483344803430046
2683,34011.0,117,-75.087728,39.428284000000005,36,135,ClusterState,cluster117,39.647179666666666,-75.15007840000001,0.22760247201118844
2675,34033.0,117,-75.37658,39.625938,18,135,ClusterState,cluster117,39.647179666666666,-75.15007840000001,0.22749545754879175
2682,34015.0,117,-75.12745600000001,39.749187,81,135,ClusterState,cluster117,39.647179666666666,-75.15007840000001,0.10448573603864705
2688,34019.0,118,-74.896782,40.572183,45,109,ClusterState,cluster118,40.84528333027523,-75.13834324770643,0.3646033828558433
2679,42089.0,118,-75.30819100000001,41.037307,64,109,ClusterState,cluster118,40.84528333027523,-75.13834324770643,0.2563617535705113
2687,42103.0,119,-74.985987,41.302232000000004,21,134,ClusterState,cluster119,41.40719892537314,-73.24017671641789,1.748963007522832
2701,36079.0,119,-73.717247,41.411282,58,134,ClusterState,cluster119,41.40719892537314,-73.24017671641789,0.47708775605282705
2726,9011.0,119,-72.09768299999999,41.443373,54,134,ClusterState,cluster119,41.40719892537314,-73.24017671641789,1.1430662516798846
2731,44009.0,120,-71.589511,41.46723,25,102,ClusterState,cluster120,41.62258914705882,-70.92214453921568,0.6852112503123656
2738,44005.0,120,-71.266661,41.548265,4,102,ClusterState,cluster120,41.62258914705882,-70.92214453921568,0.3524424358492807
2745,25001.0,120,-70.333968,41.690216,68,102,ClusterState,cluster120,41.62258914705882,-70.92214453921568,0.5920515454945317
2734,44003.0,121,-71.487993,41.699104999999996,25,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,1.486022515836885
2690,36105.0,121,-74.707459,41.700086,22,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,1.7384333311866595
2737,44001.0,121,-71.283919,41.712119,0,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,1.6891264573172977
2728,9015.0,121,-71.995072,41.804225,7,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,0.9763454540022408
2697,36111.0,121,-74.10074499999999,41.841064,30,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,1.1306494689403528
2722,9013.0,121,-72.37209,41.842762,47,131,ClusterState,cluster121,41.788937603053434,-72.97129776335878,0.6016203199494592
2686,36025.0,122,-74.993985,42.244535,0,117,ClusterState,cluster122,42.35148517948718,-73.01847805128205,1.978399869926513
2704,36021.0,122,-73.681049,42.273336,23,117,ClusterState,cluster122,42.35148517948718,-73.01847805128205,0.6671638152204687
2698,36039.0,122,-73.97587299999999,42.299303,2,117,ClusterState,cluster122,42.35148517948718,-73.01847805128205,0.9588159717519693
2718,25015.0,122,-72.57332199999999,42.312537,55,117,ClusterState,cluster122,42.35148517948718,-73.01847805128205,0.44685665562727944
2709,25003.0,122,-73.216577,42.460781,37,117,ClusterState,cluster122,42.35148517948718,-73.01847805128205,0.22624935329129614
2684,36077.0,123,-75.060062,42.563531,5,104,ClusterState,cluster123,42.66739717307692,-73.38244231730769,1.6808319314155986
2719,25011.0,123,-72.55870300000001,42.578289,42,104,ClusterState,cluster123,42.66739717307692,-73.38244231730769,0.8285449471136952
2692,36095.0,123,-74.436027,42.642508,0,104,ClusterState,cluster123,42.66739717307692,-73.38244231730769,1.0538786241974427
2705,36083.0,123,-73.629889,42.699991,29,104,ClusterState,cluster123,42.66739717307692,-73.38244231730769,0.24958409069674667
2699,36093.0,123,-73.946182,42.809284000000005,26,104,ClusterState,cluster123,42.66739717307692,-73.38244231730769,0.5813211689731567
2733,33011.0,124,-71.532928,42.879889,55,112,ClusterState,cluster124,42.90807141964285,-71.39329235714285,0.14245126020170426
2723,33005.0,124,-72.262715,42.898264000000005,2,112,ClusterState,cluster124,42.90807141964285,-71.39329235714285,0.8694779568182015
2740,33015.0,124,-71.10426600000001,42.936726,53,112,ClusterState,cluster124,42.90807141964285,-71.39329235714285,0.29044331649860283
2716,50025.0,125,-72.61616,42.956309999999995,3,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,0.7776588912500332
2711,50003.0,125,-73.15352,42.972541,1,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,0.32782309900821305
2700,36091.0,125,-73.785787,43.008801,3,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,0.5042024063345161
2696,36035.0,125,-74.33034599999999,43.059172,6,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,1.008057351780587
2685,36043.0,125,-74.99503399999999,43.070536,1,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,1.664820005604612
2732,33013.0,125,-71.586214,43.246442,10,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,1.752934723853082
2707,36115.0,125,-73.45869300000001,43.290255,9,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,0.12864195723294086
2724,33019.0,125,-72.259352,43.367422,1,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,1.0869665836602176
2702,36113.0,125,-73.714626,43.396992,22,100,ClusterState,cluster125,43.242747230000006,-73.33914483000001,0.40592802083239926
2735,33001.0,126,-71.44059,43.5174,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.7519064801167953
2720,50027.0,126,-72.491252,43.545556,2,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.2028756898960828
2713,50021.0,126,-73.045536,43.601633,1,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.6570674753965613
2746,23005.0,126,-70.305589,43.748088,30,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.3258172543252449
2739,33003.0,126,-71.166412,43.810972,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.5791421009390524
2729,33009.0,126,-71.95326800000001,43.838874,1,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.6024446327782877
2750,23023.0,126,-69.869704,43.956202000000005,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.6854662621673144
2721,50017.0,126,-72.394216,43.996016999999995,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.9080093602373855
2753,23015.0,126,-69.55505699999999,44.032332000000004,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.9853091609633096
2710,50001.0,126,-73.166759,44.062470000000005,2,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.6523764584332543
2748,23001.0,126,-70.201312,44.119069,2,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.333388123793946
2717,50023.0,126,-72.58391999999999,44.241925,1,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.0573962702856714
2743,23017.0,126,-70.61336,44.28237,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.9135792879637046
2751,23011.0,126,-69.749178,44.396102,8,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.7824593738388759
2727,50005.0,126,-72.07512,44.467875,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.584908887433658
2712,50007.0,126,-73.14944399999999,44.480855,37,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.6370618727755182
2736,33007.0,126,-71.36275,44.550062,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.3294386277780964
2715,50015.0,126,-72.653257,44.587559999999996,1,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.1719449971808413
2730,50009.0,126,-71.740577,44.666928999999996,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.45583438506083224
2747,23007.0,126,-70.225634,44.70749,1,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.374519554340723
2708,50013.0,126,-73.298303,44.79441,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.8491403549913465
2752,23025.0,126,-69.685757,44.821921,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.9235853846659063
2714,50011.0,126,-72.993263,44.840447,5,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,1.5755987462725365
2725,50019.0,126,-72.223292,44.864953,0,112,ClusterState,cluster126,44.26435234821428,-71.52676159821428,0.9197150338758249
129809,2020.0,127,-149.793182,61.192232,4,8,ClusterState,cluster127,62.041988125,-149.36339999999998,0.9522594391756065
129816,2170.0,127,-149.421961,61.611281000000005,1,8,ClusterState,cluster127,62.041988125,-149.36339999999998,0.43467001075156636
130273,15003.0,128,-157.913673,21.372464,11,17,ClusterState,cluster128,21.192916823529416,-157.412547,0.5323198817013683
130275,15009.0,128,-156.49381599999998,20.863747,6,17,ClusterState,cluster128,21.192916823529416,-157.412547,0.9759197831191874
