,fips,cluster,long,lat,deaths,clusterDeaths,state,county
2013,39049.0,95,-82.993223,39.999581,46,63,ClusterState,cluster94
2066,39089.0,96,-82.515759,40.05271,4,51,ClusterState,cluster95
2009,39041.0,96,-83.013223,40.216351,3,51,ClusterState,cluster95
1973,39159.0,96,-83.35011300000001,40.252214,0,51,ClusterState,cluster95
2136,39031.0,96,-81.86511999999999,40.290804,0,51,ClusterState,cluster95
2072,39083.0,96,-82.454649,40.399128000000005,1,51,ClusterState,cluster95
2032,39117.0,96,-82.795365,40.518848,0,51,ClusterState,cluster95
2134,39075.0,96,-81.872764,40.567391,1,51,ClusterState,cluster95
1998,39101.0,96,-83.12915600000001,40.58206,3,51,ClusterState,cluster95
1934,39065.0,96,-83.67575500000001,40.689386,0,51,ClusterState,cluster95
2061,39139.0,96,-82.540347,40.762374,1,51,ClusterState,cluster95
2024,39033.0,96,-82.874776,40.797377000000004,0,51,ClusterState,cluster95
2137,39169.0,96,-81.864335,40.838544,18,51,ClusterState,cluster95
2093,39005.0,96,-82.285667,40.855216999999996,0,51,ClusterState,cluster95
1977,39175.0,96,-83.298153,40.865953000000005,2,51,ClusterState,cluster95
1936,39063.0,96,-83.641951,41.039056,1,51,ClusterState,cluster95
1990,39147.0,96,-83.20132199999999,41.127601,1,51,ClusterState,cluster95
2141,39103.0,96,-81.84012,41.144056,13,51,ClusterState,cluster95
2052,39077.0,96,-82.614391,41.175374,1,51,ClusterState,cluster95
2000,39143.0,96,-83.101952,41.341058000000004,2,51,ClusterState,cluster95
2108,39093.0,97,-82.112376,41.38987,19,106,ClusterState,cluster96
2049,39043.0,97,-82.627891,41.405481,3,106,ClusterState,cluster96
1939,39173.0,97,-83.601066,41.44828,15,106,ClusterState,cluster96
2002,39123.0,97,-83.081463,41.531718,0,106,ClusterState,cluster96
1954,26115.0,97,-83.485782,41.900249,10,106,ClusterState,cluster96
2058,26147.0,97,-82.56438299999999,42.911355,16,106,ClusterState,cluster96
1984,26087.0,97,-83.250561,43.059695,23,106,ClusterState,cluster96
2033,26151.0,97,-82.779371,43.364275,4,106,ClusterState,cluster96
1962,26157.0,97,-83.43571800000001,43.429727,12,106,ClusterState,cluster96
2003,26063.0,97,-83.06178299999999,43.833604,0,106,ClusterState,cluster96
1948,26069.0,97,-83.53696,44.356582,3,106,ClusterState,cluster96
1957,26001.0,97,-83.46759399999999,44.665115,0,106,ClusterState,cluster96
1952,26007.0,97,-83.504463,45.050953,1,106,ClusterState,cluster96
2194,12087.0,98,-81.26394499999999,24.739678,3,54,ClusterState,cluster97
2153,12021.0,98,-81.699625,26.199831,14,54,ClusterState,cluster97
2200,12051.0,98,-81.20257099999999,26.705392,2,54,ClusterState,cluster97
2203,12043.0,98,-81.185404,26.896029,1,54,ClusterState,cluster97
2275,12085.0,98,-80.244395,27.1443,5,54,ClusterState,cluster97
2228,12093.0,98,-80.822153,27.272057,0,54,ClusterState,cluster97
2264,12111.0,98,-80.353183,27.338067,17,54,ClusterState,cluster97
2179,12055.0,98,-81.442555,27.460415,7,54,ClusterState,cluster97
2142,12049.0,98,-81.815432,27.548312,0,54,ClusterState,cluster97
2261,12061.0,98,-80.44058100000001,27.671827,5,54,ClusterState,cluster97
2143,12105.0,99,-81.799975,28.03114,17,60,ClusterState,cluster98
2245,12009.0,99,-80.690979,28.232195,8,60,ClusterState,cluster98
2185,12097.0,99,-81.383484,28.266765000000003,7,60,ClusterState,cluster98
2184,12095.0,99,-81.384377,28.532854999999998,28,60,ClusterState,cluster98
2190,12117.0,100,-81.310445,28.697834000000004,7,66,ClusterState,cluster99
2148,12069.0,100,-81.752026,28.735689,9,66,ClusterState,cluster99
2210,12127.0,100,-81.123944,29.073725,14,66,ClusterState,cluster99
2196,12035.0,100,-81.224735,29.523494,2,66,ClusterState,cluster99
2150,12107.0,100,-81.720431,29.609299,1,66,ClusterState,cluster99
2180,12109.0,100,-81.421504,29.977088000000002,4,66,ClusterState,cluster99
2144,12019.0,100,-81.79941,30.084386,12,66,ClusterState,cluster99
2163,12031.0,100,-81.622853,30.300302000000002,17,66,ClusterState,cluster99
2157,12089.0,101,-81.647153,30.607962,0,54,ClusterState,cluster100
2160,13039.0,101,-81.635079,30.814165000000003,1,54,ClusterState,cluster100
2176,13127.0,101,-81.486488,31.202697999999998,1,54,ClusterState,cluster100
2181,13191.0,101,-81.407579,31.47526,0,54,ClusterState,cluster100
2149,13183.0,101,-81.733663,31.778807,0,54,ClusterState,cluster100
2164,13179.0,101,-81.578482,31.827765999999997,0,54,ClusterState,cluster100
2186,13029.0,101,-81.37595400000001,31.979537,2,54,ClusterState,cluster100
2209,13051.0,101,-81.126449,32.036008,6,54,ClusterState,cluster100
2191,13103.0,101,-81.299511,32.291745,1,54,ClusterState,cluster100
2233,45013.0,101,-80.77157,32.323566,9,54,ClusterState,cluster100
2146,13031.0,101,-81.76241999999999,32.417702,2,54,ClusterState,cluster100
2221,45053.0,101,-81.012491,32.427942,1,54,ClusterState,cluster100
2161,13251.0,101,-81.627328,32.722842,1,54,ClusterState,cluster100
2212,45049.0,101,-81.11846800000001,32.800714,0,54,ClusterState,cluster100
2294,45019.0,101,-79.979214,32.822801,5,54,ClusterState,cluster100
2249,45029.0,101,-80.655455,32.916002,2,54,ClusterState,cluster100
2192,45005.0,101,-81.29220699999999,32.994406,1,54,ClusterState,cluster100
2277,45035.0,101,-80.21761,33.000816,1,54,ClusterState,cluster100
2290,45015.0,101,-80.03285100000001,33.068108,6,54,ClusterState,cluster100
2215,45009.0,101,-81.074156,33.269763,0,54,ClusterState,cluster100
2187,45011.0,101,-81.35449,33.29489,0,54,ClusterState,cluster100
2231,45075.0,101,-80.799081,33.471515999999994,0,54,ClusterState,cluster100
2145,45003.0,101,-81.769514,33.535416999999995,5,54,ClusterState,cluster100
2229,45017.0,101,-80.819428,33.67638,1,54,ClusterState,cluster100
2278,45027.0,101,-80.206489,33.691189,9,54,ClusterState,cluster100
2263,45085.0,102,-80.387303,33.929411,6,51,ClusterState,cluster101
2198,45063.0,102,-81.213684,33.958732,11,51,ClusterState,cluster101
2152,45081.0,102,-81.706529,33.995666,0,51,ClusterState,cluster101
2222,45079.0,102,-80.98649,34.060483000000005,17,51,ClusterState,cluster101
2272,45061.0,102,-80.265139,34.181554999999996,5,51,ClusterState,cluster101
2250,45055.0,102,-80.645219,34.259654,9,51,ClusterState,cluster101
2165,45071.0,102,-81.575787,34.268079,1,51,ClusterState,cluster101
2293,45031.0,102,-79.983805,34.326829,0,51,ClusterState,cluster101
2216,45039.0,102,-81.073993,34.361469,2,51,ClusterState,cluster101
2282,45025.0,103,-80.144685,34.682027000000005,0,50,ClusterState,cluster102
2211,45023.0,103,-81.119727,34.702760999999995,0,50,ClusterState,cluster102
2162,45087.0,103,-81.625389,34.73195,0,50,ClusterState,cluster102
2238,45057.0,103,-80.74724,34.758129,3,50,ClusterState,cluster102
2285,37007.0,103,-80.11014499999999,34.972823999999996,0,50,ClusterState,cluster102
2219,45091.0,103,-81.06181,34.991083,3,50,ClusterState,cluster102
2252,37179.0,103,-80.619702,35.013609,6,50,ClusterState,cluster102
2158,45021.0,103,-81.64701,35.080073,0,50,ClusterState,cluster102
2230,37119.0,103,-80.81662,35.223469,33,50,ClusterState,cluster102
2205,37071.0,103,-81.15657399999999,35.275594,3,50,ClusterState,cluster102
2171,37045.0,103,-81.51701700000001,35.292496,2,50,ClusterState,cluster102
2274,37167.0,104,-80.247474,35.321525,4,52,ClusterState,cluster103
2253,37025.0,104,-80.612525,35.399234,6,52,ClusterState,cluster103
2204,37109.0,104,-81.178511,35.485027,0,52,ClusterState,cluster103
2257,37159.0,104,-80.521966,35.620395,16,52,ClusterState,cluster103
2195,37035.0,104,-81.245839,35.695409000000005,1,52,ClusterState,cluster103
2226,37097.0,104,-80.86910300000001,35.707328000000004,2,52,ClusterState,cluster103
2159,37023.0,104,-81.638347,35.730474,8,52,ClusterState,cluster103
2279,37057.0,104,-80.199539,35.853743,2,52,ClusterState,cluster103
2174,37027.0,104,-81.503741,35.873614,0,52,ClusterState,cluster103
2202,37003.0,104,-81.191638,35.890299,0,52,ClusterState,cluster103
2258,37059.0,104,-80.52158,35.929813,2,52,ClusterState,cluster103
2273,37067.0,104,-80.256625,36.106431,5,52,ClusterState,cluster103
2246,37197.0,104,-80.675351,36.163573,1,52,ClusterState,cluster103
2207,37193.0,104,-81.134214,36.193059000000005,1,52,ClusterState,cluster103
2154,37189.0,104,-81.685479,36.220299,0,52,ClusterState,cluster103
2271,37169.0,104,-80.273917,36.350640000000006,0,52,ClusterState,cluster103
2175,37009.0,104,-81.48975899999999,36.415077000000004,0,52,ClusterState,cluster103
2248,37171.0,104,-80.656971,36.431314,0,52,ClusterState,cluster103
2214,37005.0,104,-81.105731,36.498332,0,52,ClusterState,cluster103
2270,51141.0,104,-80.282113,36.655724,0,52,ClusterState,cluster103
2224,51640.0,104,-80.918362,36.665997999999995,0,52,ClusterState,cluster103
2235,51035.0,104,-80.763589,36.712893,0,52,ClusterState,cluster103
2166,51173.0,104,-81.57423100000001,36.829257,0,52,ClusterState,cluster103
2217,51197.0,104,-81.066298,36.919123,1,52,ClusterState,cluster103
2266,51063.0,104,-80.342686,36.944158,0,52,ClusterState,cluster103
2242,51155.0,104,-80.705779,37.081528999999996,0,52,ClusterState,cluster103
2256,51750.0,104,-80.55883100000001,37.128676,0,52,ClusterState,cluster103
2167,51185.0,104,-81.566563,37.147549,0,52,ClusterState,cluster103
2262,51121.0,104,-80.412336,37.189631,0,52,ClusterState,cluster103
2292,51161.0,104,-79.989575,37.271414,0,52,ClusterState,cluster103
2295,51770.0,104,-79.960131,37.278728,0,52,ClusterState,cluster103
2289,51775.0,104,-80.05573000000001,37.286115,0,52,ClusterState,cluster103
2241,51071.0,104,-80.71689,37.317609000000004,0,52,ClusterState,cluster103
2206,54055.0,104,-81.14080600000001,37.352463,0,52,ClusterState,cluster103
2155,54047.0,104,-81.658541,37.389931,0,52,ClusterState,cluster103
2281,51045.0,104,-80.174522,37.476038,0,52,ClusterState,cluster103
2251,54063.0,104,-80.636561,37.528463,0,52,ClusterState,cluster103
2168,54109.0,104,-81.564644,37.628554,0,52,ClusterState,cluster103
2227,54089.0,104,-80.847554,37.666908,0,52,ClusterState,cluster103
2199,54081.0,104,-81.20299399999999,37.770284000000004,0,52,ClusterState,cluster103
2259,54025.0,104,-80.493567,37.855598,0,52,ClusterState,cluster103
2208,54019.0,104,-81.13355,38.033101,0,52,ClusterState,cluster103
2147,54005.0,104,-81.752712,38.054142999999996,0,52,ClusterState,cluster103
2232,54067.0,104,-80.775451,38.275855,0,52,ClusterState,cluster103
2156,54039.0,104,-81.652953,38.361943,3,52,ClusterState,cluster103
2240,54007.0,105,-80.728585,38.691193,0,81,ClusterState,cluster104
2188,54087.0,105,-81.346321,38.729490999999996,0,81,ClusterState,cluster104
2151,54035.0,105,-81.712041,38.840404,7,81,ClusterState,cluster104
2276,54097.0,105,-80.228779,38.953837,0,81,ClusterState,cluster104
2260,54041.0,105,-80.471273,39.03246,0,81,ClusterState,cluster104
2182,54105.0,105,-81.39213199999999,39.052702000000004,0,81,ClusterState,cluster104
2291,54001.0,105,-80.004972,39.109653,1,81,ClusterState,cluster104
2170,54107.0,105,-81.530388,39.266169,2,81,ClusterState,cluster104
2265,54033.0,105,-80.343216,39.287945,1,81,ClusterState,cluster104
2288,54091.0,105,-80.064419,39.337291,0,81,ClusterState,cluster104
2201,54073.0,105,-81.19208,39.383419,0,81,ClusterState,cluster104
2173,39167.0,105,-81.512663,39.41251,8,81,ClusterState,cluster104
2280,54049.0,105,-80.181612,39.486129,2,81,ClusterState,cluster104
2223,54095.0,105,-80.925137,39.508846000000005,0,81,ClusterState,cluster104
2237,54103.0,105,-80.75863299999999,39.62681,0,81,ClusterState,cluster104
2296,54061.0,105,-79.95980899999999,39.636196000000005,4,81,ClusterState,cluster104
2218,39111.0,105,-81.06521,39.741292,0,81,ClusterState,cluster104
2177,39121.0,105,-81.48516500000001,39.77163,0,81,ClusterState,cluster104
2284,42059.0,105,-80.117573,39.876467,0,81,ClusterState,cluster104
2243,54051.0,105,-80.7045,39.926441,0,81,ClusterState,cluster104
2169,39059.0,105,-81.541827,40.016788,0,81,ClusterState,cluster104
2225,39013.0,105,-80.88884,40.042095,6,81,ClusterState,cluster104
2247,54069.0,105,-80.67233900000001,40.078993,1,81,ClusterState,cluster104
2283,42125.0,105,-80.144361,40.204057,2,81,ClusterState,cluster104
2254,54009.0,105,-80.58577,40.308456,0,81,ClusterState,cluster104
2220,39067.0,105,-81.05067199999999,40.308636,0,81,ClusterState,cluster104
2244,39081.0,105,-80.69422800000001,40.365108,1,81,ClusterState,cluster104
2255,54029.0,105,-80.569498,40.479465000000005,0,81,ClusterState,cluster104
2178,39157.0,105,-81.465322,40.479556,0,81,ClusterState,cluster104
2213,39019.0,105,-81.114892,40.608318,0,81,ClusterState,cluster104
2269,42007.0,105,-80.302592,40.684545,46,81,ClusterState,cluster104
2239,39029.0,106,-80.730264,40.777774,16,52,ClusterState,cluster105
2297,42019.0,106,-79.958665,40.829198999999996,6,52,ClusterState,cluster105
2183,39151.0,106,-81.38717199999999,40.837013,30,52,ClusterState,cluster105
2268,42073.0,107,-80.336662,40.986592,6,115,ClusterState,cluster106
2172,39153.0,107,-81.51289799999999,41.112957,32,115,ClusterState,cluster106
2193,39133.0,107,-81.273457,41.17947,31,115,ClusterState,cluster106
2236,39155.0,107,-80.75980600000001,41.240415000000006,22,115,ClusterState,cluster106
2267,42085.0,107,-80.33692099999999,41.263653000000005,1,115,ClusterState,cluster106
2197,39055.0,107,-81.221561,41.489615,9,115,ClusterState,cluster106
2286,42039.0,107,-80.101229,41.665952000000004,0,115,ClusterState,cluster106
2189,39085.0,107,-81.319338,41.685888,6,115,ClusterState,cluster106
2234,39007.0,107,-80.76757099999999,41.795339,7,115,ClusterState,cluster106
2287,42049.0,107,-80.071718,42.068053000000006,1,115,ClusterState,cluster106
2334,45043.0,108,-79.26939899999999,33.453334000000005,2,50,ClusterState,cluster107
2310,45089.0,108,-79.733271,33.654581,0,50,ClusterState,cluster107
2352,45051.0,108,-78.940096,33.786228,12,50,ClusterState,cluster107
2395,37019.0,108,-78.22919499999999,34.03637,2,50,ClusterState,cluster107
2308,45041.0,108,-79.760954,34.100049,8,50,ClusterState,cluster107
2331,45067.0,108,-79.33682900000001,34.164265,1,50,ClusterState,cluster107
2421,37129.0,108,-77.879277,34.211687,2,50,ClusterState,cluster107
2367,37047.0,108,-78.709221,34.279270000000004,5,50,ClusterState,cluster107
2328,45033.0,108,-79.359942,34.394709999999996,0,50,ClusterState,cluster107
2427,37141.0,108,-77.836015,34.469476,0,50,ClusterState,cluster107
2370,37017.0,108,-78.64109,34.607845000000005,0,50,ClusterState,cluster107
2313,45069.0,108,-79.670645,34.635883,0,50,ClusterState,cluster107
2345,37155.0,108,-79.093867,34.674582,0,50,ClusterState,cluster107
2454,37133.0,108,-77.400612,34.741545,1,50,ClusterState,cluster107
2499,37031.0,108,-76.804454,34.746773,2,50,ClusterState,cluster107
2319,37165.0,108,-79.47868000000001,34.786334000000004,0,50,ClusterState,cluster107
2417,37061.0,108,-77.943354,34.936096,0,50,ClusterState,cluster107
2309,37153.0,108,-79.733496,34.943604,2,50,ClusterState,cluster107
2339,37093.0,108,-79.177133,34.989624,0,50,ClusterState,cluster107
2458,37103.0,108,-77.353062,35.027454,2,50,ClusterState,cluster107
2387,37163.0,108,-78.396164,35.033839,0,50,ClusterState,cluster107
2353,37051.0,108,-78.936138,35.056492999999996,5,50,ClusterState,cluster107
2480,37049.0,108,-77.038555,35.066758,4,50,ClusterState,cluster107
2501,37137.0,108,-76.775886,35.105356,0,50,ClusterState,cluster107
2320,37125.0,108,-79.44678,35.244618,2,50,ClusterState,cluster107
2435,37107.0,109,-77.631874,35.262322999999995,1,51,ClusterState,cluster108
2300,37123.0,109,-79.88204,35.338988,1,51,ClusterState,cluster108
2362,37085.0,109,-78.847096,35.359863,5,51,ClusterState,cluster108
2411,37191.0,109,-77.98845899999999,35.370731,6,51,ClusterState,cluster108
2340,37105.0,109,-79.173135,35.459779,0,51,ClusterState,cluster108
2432,37079.0,109,-77.669536,35.468776,0,51,ClusterState,cluster108
2488,37013.0,109,-76.956571,35.519484000000006,0,51,ClusterState,cluster108
2385,37101.0,109,-78.41195400000001,35.560263,10,51,ClusterState,cluster108
2457,37147.0,109,-77.381178,35.57917,2,51,ClusterState,cluster108
2419,37195.0,109,-77.93132299999999,35.726988,5,51,ClusterState,cluster108
2337,37037.0,109,-79.236572,35.744124,6,51,ClusterState,cluster108
2305,37151.0,109,-79.82798100000001,35.766292,2,51,ClusterState,cluster108
2368,37183.0,109,-78.673074,35.797203,11,51,ClusterState,cluster108
2474,37117.0,109,-77.100767,35.83274,0,51,ClusterState,cluster108
2509,37187.0,109,-76.649275,35.864206,2,51,ClusterState,cluster108
2433,37065.0,110,-77.656297,35.903736,1,51,ClusterState,cluster109
2420,37127.0,110,-77.923901,35.947410999999995,1,51,ClusterState,cluster109
2346,37135.0,110,-79.081244,35.978596,8,51,ClusterState,cluster109
2356,37063.0,110,-78.9062,35.989801,7,51,ClusterState,cluster109
2389,37069.0,110,-78.340858,36.047826,13,51,ClusterState,cluster109
2304,37081.0,110,-79.850251,36.065215,15,51,ClusterState,cluster109
2324,37001.0,110,-79.41419300000001,36.071263,0,51,ClusterState,cluster109
2486,37015.0,110,-76.96888299999999,36.083776,1,51,ClusterState,cluster109
2511,37041.0,110,-76.626254,36.116754,0,51,ClusterState,cluster109
2369,37077.0,110,-78.657114,36.223855,5,51,ClusterState,cluster109
2386,37181.0,111,-78.402101,36.331178,1,50,ClusterState,cluster110
2482,37091.0,111,-77.009973,36.351304,1,50,ClusterState,cluster110
2431,37083.0,111,-77.672949,36.353153000000006,1,50,ClusterState,cluster110
2350,37145.0,111,-78.970901,36.373422,0,50,ClusterState,cluster110
2306,37157.0,111,-79.77260600000001,36.402246999999996,2,50,ClusterState,cluster110
2327,37033.0,111,-79.36193100000001,36.402606,0,50,ClusterState,cluster110
2404,37185.0,111,-78.138543,36.409715000000006,0,50,ClusterState,cluster110
2449,37131.0,111,-77.434731,36.431948,2,50,ClusterState,cluster110
2506,37073.0,111,-76.70615699999999,36.46589,0,50,ClusterState,cluster110
2325,51590.0,111,-79.409867,36.591119,1,50,ClusterState,cluster110
2490,51620.0,111,-76.936518,36.678687,0,50,ClusterState,cluster110
2299,51089.0,111,-79.903132,36.690407,1,50,ClusterState,cluster110
2440,51595.0,111,-77.541306,36.691841,1,50,ClusterState,cluster110
2390,51117.0,111,-78.320815,36.691889,1,50,ClusterState,cluster110
2478,51175.0,111,-77.070645,36.714729999999996,1,50,ClusterState,cluster110
2441,51081.0,111,-77.537371,36.721194,4,50,ClusterState,cluster110
2354,51083.0,111,-78.92710699999999,36.750029999999995,0,50,ClusterState,cluster110
2423,51025.0,111,-77.86074,36.756799,0,50,ClusterState,cluster110
2326,51143.0,111,-79.409643,36.772086,1,50,ClusterState,cluster110
2514,51800.0,111,-76.556872,36.776711,3,50,ClusterState,cluster110
2508,51093.0,111,-76.655375,36.921892,2,50,ClusterState,cluster110
2399,51111.0,111,-78.21653,36.970055,0,50,ClusterState,cluster110
2465,51183.0,111,-77.210307,36.972121,1,50,ClusterState,cluster110
2302,51067.0,111,-79.861232,37.016003999999995,0,50,ClusterState,cluster110
2371,51037.0,111,-78.630844,37.017568,0,50,ClusterState,cluster110
2519,51700.0,111,-76.495942,37.089636999999996,6,50,ClusterState,cluster110
2494,51181.0,111,-76.86719599999999,37.118648,1,50,ClusterState,cluster110
2438,51053.0,111,-77.560538,37.135094,0,50,ClusterState,cluster110
2407,51135.0,111,-78.07520699999999,37.144866,0,50,ClusterState,cluster110
2520,51199.0,111,-76.49193000000001,37.172278999999996,1,50,ClusterState,cluster110
2456,51730.0,111,-77.39684799999999,37.210514,2,50,ClusterState,cluster110
2463,51149.0,111,-77.293227,37.215406,0,50,ClusterState,cluster110
2341,51031.0,111,-79.165807,37.25795,0,50,ClusterState,cluster110
2383,51147.0,111,-78.423416,37.259322999999995,2,50,ClusterState,cluster110
2453,51570.0,111,-77.401027,37.264094,2,50,ClusterState,cluster110
2505,51830.0,111,-76.713075,37.275866,1,50,ClusterState,cluster110
2461,51670.0,111,-77.304582,37.289087,0,50,ClusterState,cluster110
2502,51095.0,111,-76.757657,37.294786,12,50,ClusterState,cluster110
2318,51019.0,112,-79.497893,37.314607,0,50,ClusterState,cluster111
2414,51007.0,112,-77.977011,37.341681,1,50,ClusterState,cluster111
2364,51011.0,112,-78.83395300000001,37.359958,0,50,ClusterState,cluster111
2516,51073.0,112,-76.530947,37.377825,1,50,ClusterState,cluster111
2472,51036.0,112,-77.102373,37.381884,1,50,ClusterState,cluster111
2338,51680.0,112,-79.188942,37.394382,1,50,ClusterState,cluster111
2439,51041.0,112,-77.550555,37.418224,7,50,ClusterState,cluster111
2303,51023.0,112,-79.85141800000001,37.448221999999994,3,50,ClusterState,cluster111
2392,51049.0,112,-78.257306,37.483249,0,50,ClusterState,cluster111
2481,51127.0,112,-77.037031,37.497253,2,50,ClusterState,cluster111
2344,51009.0,112,-79.10271800000001,37.519237,1,50,ClusterState,cluster111
2445,51760.0,112,-77.466976,37.535790000000006,13,50,ClusterState,cluster111
2422,51145.0,112,-77.872664,37.546341999999996,0,50,ClusterState,cluster111
2381,51029.0,112,-78.48345400000001,37.582102,0,50,ClusterState,cluster111
2518,51119.0,112,-76.504547,37.601651000000004,0,50,ClusterState,cluster111
2451,51085.0,112,-77.420161,37.687345,7,50,ClusterState,cluster111
2492,51097.0,112,-76.89237,37.699158000000004,0,50,ClusterState,cluster111
2479,51101.0,112,-77.05673,37.702616,0,50,ClusterState,cluster111
2424,51075.0,112,-77.85186,37.703091,3,50,ClusterState,cluster111
2329,51530.0,112,-79.35249300000001,37.734133,0,50,ClusterState,cluster111
2321,51678.0,112,-79.442982,37.784093,0,50,ClusterState,cluster111
2322,51163.0,112,-79.42805899999999,37.786365,0,50,ClusterState,cluster111
2298,51005.0,112,-79.929401,37.800534999999996,0,50,ClusterState,cluster111
2359,51125.0,112,-78.871691,37.810028,0,50,ClusterState,cluster111
2391,51065.0,112,-78.301879,37.888175,4,50,ClusterState,cluster111
2491,51057.0,112,-76.90549,37.911272,0,50,ClusterState,cluster111
2504,51159.0,112,-76.715071,37.94866,0,50,ClusterState,cluster111
2416,51109.0,112,-77.965373,37.979376,0,50,ClusterState,cluster111
2450,51033.0,112,-77.433166,38.008601,0,50,ClusterState,cluster111
2380,51540.0,112,-78.49059100000001,38.033545000000004,2,50,ClusterState,cluster111
2377,51003.0,112,-78.516763,38.05016,3,50,ClusterState,cluster111
2357,51820.0,112,-78.896755,38.072013,0,50,ClusterState,cluster111
2348,51015.0,112,-79.03214100000001,38.128029999999995,1,50,ClusterState,cluster111
2496,51193.0,113,-76.844011,38.155269,0,62,ClusterState,cluster112
2347,51790.0,113,-79.077956,38.157796000000005,0,62,ClusterState,cluster112
2437,51177.0,113,-77.57123399999999,38.238928,3,62,ClusterState,cluster112
2384,51079.0,113,-78.42218199999999,38.254353,1,62,ClusterState,cluster112
2415,51137.0,113,-77.966785,38.267152,0,62,ClusterState,cluster112
2468,51099.0,113,-77.162858,38.291253999999995,4,62,ClusterState,cluster112
2443,51630.0,113,-77.4809,38.298644,0,62,ClusterState,cluster112
2512,24037.0,113,-76.578864,38.307326,4,62,ClusterState,cluster112
2394,51113.0,113,-78.23516,38.378917,0,62,ClusterState,cluster112
2316,51091.0,113,-79.56879599999999,38.386074,0,62,ClusterState,cluster112
2448,51179.0,113,-77.447823,38.416536,2,62,ClusterState,cluster112
2360,51660.0,113,-78.868871,38.440627,8,62,ClusterState,cluster112
2363,51165.0,113,-78.837195,38.454851,1,62,ClusterState,cluster112
2410,51047.0,113,-77.997848,38.500155,1,62,ClusterState,cluster112
2515,24009.0,113,-76.54204200000001,38.548518,6,62,ClusterState,cluster112
2489,24017.0,113,-76.953006,38.578559000000006,32,62,ClusterState,cluster112
2378,51139.0,114,-78.500392,38.604440999999994,0,62,ClusterState,cluster113
2330,54071.0,114,-79.337502,38.672518,0,62,ClusterState,cluster113
2452,51153.0,114,-77.409683,38.691635999999995,18,62,ClusterState,cluster113
2405,51157.0,114,-78.124495,38.692393,0,62,ClusterState,cluster113
2428,51061.0,114,-77.777194,38.696040999999994,1,62,ClusterState,cluster113
2444,51683.0,114,-77.474795,38.753009000000006,1,62,ClusterState,cluster113
2447,51685.0,114,-77.448892,38.772139,1,62,ClusterState,cluster113
2476,51510.0,114,-77.09255999999999,38.820052000000004,14,62,ClusterState,cluster113
2462,51600.0,114,-77.30259699999999,38.852046,2,62,ClusterState,cluster113
2376,51171.0,114,-78.529664,38.86825,1,62,ClusterState,cluster113
2301,54083.0,114,-79.872569,38.869406,0,62,ClusterState,cluster113
2473,51013.0,114,-77.10082,38.8749,24,62,ClusterState,cluster113
2467,51610.0,115,-77.173924,38.883689000000004,2,64,ClusterState,cluster114
2401,51187.0,115,-78.179261,38.925067999999996,0,64,ClusterState,cluster114
2358,54031.0,115,-78.881937,39.037706,0,64,ClusterState,cluster114
2442,51107.0,115,-77.510676,39.047874,10,64,ClusterState,cluster114
2342,54023.0,115,-79.162438,39.061384000000004,0,64,ClusterState,cluster114
2314,54093.0,115,-79.607202,39.11173,0,64,ClusterState,cluster114
2412,51043.0,115,-77.988093,39.129687,0,64,ClusterState,cluster114
2400,51069.0,115,-78.193089,39.168677,0,64,ClusterState,cluster114
2403,51840.0,115,-78.170343,39.175174,0,64,ClusterState,cluster114
2495,24027.0,115,-76.856729,39.219271,15,64,ClusterState,cluster114
2425,54037.0,115,-77.847656,39.315195,0,64,ClusterState,cluster114
2373,54027.0,115,-78.611263,39.327538,1,64,ClusterState,cluster114
2455,24021.0,115,-77.400231,39.432254,36,64,ClusterState,cluster114
2413,54003.0,116,-77.982455,39.457075,1,57,ClusterState,cluster115
2355,54057.0,116,-78.90994599999999,39.465107,0,57,ClusterState,cluster115
2312,54077.0,116,-79.676099,39.495471,0,57,ClusterState,cluster115
2333,24023.0,116,-79.303138,39.512187,0,57,ClusterState,cluster115
2483,24013.0,116,-76.9931,39.527218,38,57,ClusterState,cluster115
2396,54065.0,116,-78.223556,39.581071,0,57,ClusterState,cluster115
2430,24043.0,116,-77.731386,39.617574,3,57,ClusterState,cluster115
2365,24001.0,116,-78.822261,39.629197,3,57,ClusterState,cluster115
2469,42001.0,116,-77.15864599999999,39.851863,2,57,ClusterState,cluster115
2434,42055.0,116,-77.656246,39.882739,10,57,ClusterState,cluster115
2406,42057.0,117,-78.08638499999999,39.919336,0,67,ClusterState,cluster116
2503,42133.0,117,-76.75083199999999,39.942113,13,67,ClusterState,cluster116
2311,42051.0,117,-79.71427,39.949668,3,67,ClusterState,cluster116
2349,42111.0,117,-79.01048399999999,40.031352000000005,0,67,ClusterState,cluster116
2382,42009.0,117,-78.477467,40.053371999999996,1,67,ClusterState,cluster116
2475,42041.0,117,-77.099379,40.204609000000005,7,67,ClusterState,cluster116
2500,42043.0,117,-76.796622,40.306988,16,67,ClusterState,cluster116
2315,42129.0,117,-79.591786,40.339402,27,67,ClusterState,cluster116
2523,42075.0,118,-76.442891,40.341615000000004,8,72,ClusterState,cluster117
2366,42021.0,118,-78.800168,40.406479,2,72,ClusterState,cluster117
2470,42099.0,118,-77.15284100000001,40.410162,1,72,ClusterState,cluster117
2409,42061.0,118,-78.002675,40.424965,0,72,ClusterState,cluster117
2388,42013.0,118,-78.3772,40.485519000000004,0,72,ClusterState,cluster117
