fips,long,lat
53077,-120.41619,46.515822
54001,-80.004972,39.109653
54003,-77.982455,39.457075
54005,-81.752712,38.054143
54007,-80.728585,38.691193
54009,-80.58577,40.308456
54011,-82.338233,38.413495
54013,-81.104298,38.85054
54015,-81.103578,38.468912
54017,-80.72175,39.287426
54019,-81.13355,38.033101
54021,-80.827613,38.924402
54023,-79.162438,39.061384
54025,-80.493567,37.855598
54027,-78.611263,39.327538
54029,-80.569498,40.479465
54031,-78.881937,39.037706
54033,-80.343216,39.287945
54035,-81.712041,38.840404
54037,-77.847656,39.315195
54039,-81.652953,38.361943
54041,-80.471273,39.03246
54043,-82.066952,38.199035
54045,-81.971518,37.856637
54047,-81.658541,37.389931
54049,-80.181612,39.486129
54051,-80.7045,39.926441
54053,-82.059748,38.826465
54055,-81.140806,37.352463
54057,-78.909946,39.465107
54059,-82.157458,37.705418
54061,-79.959809,39.636196
54063,-80.636561,37.528463
54065,-78.223556,39.581071
54067,-80.775451,38.275855
54069,-80.672339,40.078993
54071,-79.337502,38.672518
54073,-81.19208,39.383419
54075,-80.024122,38.286867
54077,-79.676099,39.495471
54079,-81.926568,38.475729
54081,-81.202994,37.770284
54083,-79.872569,38.869406
54085,-81.044436,39.213934
54087,-81.346321,38.729491
54089,-80.847554,37.666908
54091,-80.064419,39.337291
54093,-79.607202,39.11173
54095,-80.925137,39.508846
54097,-80.228779,38.953837
54099,-82.491282,38.261889
54101,-80.479615,38.469808
54103,-80.758633,39.62681
54105,-81.392132,39.052702
54107,-81.530388,39.266169
54109,-81.564644,37.628554
55001,-89.782239,43.944401
55003,-90.783551,46.470378
55005,-91.815595,45.436158
55007,-91.102103,46.588678
55009,-88.031843,44.497198
55011,-91.743927,44.379071
55013,-92.413067,45.833418
55015,-88.258764,44.149211
55017,-91.32738,44.986588
55019,-90.547599,44.784643
55021,-89.367399,43.46149
55023,-91.011263,43.159807
55025,-89.393883,43.074343
55027,-88.712346,43.434231
55029,-87.345365,44.904102
55031,-92.017477,46.633029
55033,-91.895108,44.914467
55035,-91.454948,44.790413
55037,-88.237785,45.852429
55039,-88.486885,43.76493
55041,-88.806904,45.561305
55043,-90.616057,42.82529
55045,-89.576089,42.670633
55047,-89.013089,43.844076
55049,-90.126735,42.982704
55051,-90.196635,46.353147
55053,-90.901558,44.320474
55055,-88.784757,43.040167
55057,-90.100354,43.842134
55059,-87.922956,42.572633
55061,-87.58979,44.527541
55063,-91.208437,43.858367
55065,-90.139042,42.661836
55067,-89.105771,45.18444
55069,-89.686664,45.285493
55071,-87.723854,44.104426
55073,-89.710946,44.908503
55075,-87.846106,45.221014
55077,-89.41107,43.813741
55078,-88.641293,44.913795
55079,-87.959548,43.032865
55081,-90.640636,43.942291
55083,-88.147837,44.8979
55085,-89.490882,45.708051
55087,-88.400738,44.309508
55089,-87.949891,43.32038
55091,-91.989241,44.590724
55093,-92.544547,44.771766
55095,-92.478528,45.406302
55097,-89.526902,44.498175
55099,-90.398474,45.724747
55101,-87.926109,42.734943
55103,-90.39055,43.350327
55105,-89.03741,42.651893
55107,-91.127194,45.448067
55109,-92.579597,45.018036
55111,-89.869597,43.446515
55113,-91.346565,45.936442
55115,-88.68623,44.787648
55117,-87.820251,43.733217
55119,-90.412651,45.173257
55121,-91.360514,44.292059
55123,-90.836755,43.605782
55125,-89.499417,45.984593
55127,-88.540668,42.664074
55129,-91.834412,45.847241
55131,-88.215167,43.347344
55133,-88.236902,43.034419
55135,-88.937106,44.432371
55137,-89.22596,44.10115
55139,-88.540068,44.100643
55141,-89.963901,44.478782
56001,-105.598281,41.314993
56003,-108.244578,44.629497
56005,-105.494894,44.254397
56007,-107.083924,41.670117
56009,-105.527589,42.79411
56011,-104.625297,44.432535
56013,-108.608913,43.013591
56015,-104.220514,42.046971
56017,-108.230408,43.661835
56019,-106.693517,44.290845
56021,-104.773209,41.153225
56023,-110.841375,42.580437
56025,-106.336877,42.844218
56027,-104.465879,42.809987
56029,-108.97346,44.615174
56031,-104.928453,42.10231
56033,-106.974338,44.781091
56035,-109.961153,42.780901
56037,-109.295115,41.580266
56039,-110.784353,43.494174
56041,-110.767519,41.27186
56043,-107.911552,44.012142
56045,-104.312414,43.910214
